drug	excipient	contact_av	LF_KE	LF_PE	AvDist_1	AvDist_2	AvDist_3	AvDist_4	d(distance)_max_1	d(distance)_max_2	d(distance)_max_3	d(distance)_max_4	d(distance)_avg_1	d(distance)_avg_2	d(distance)_avg_3	d(distance)_avg_4	Variance_1	Variance_2	Variance_3	Variance_4
Econazole	beta_carotene	3.6595	37.8964841	1136.9340300000001	0.36313435	0.38477373	0.38589597	0.38816988	239.0266148	917.8145162999999	718.5343892999999	588.8572217	-0.026554593999999997	-0.032808502	-0.496855494	-0.013828749	0.002378804	0.008582371	0.00814717	0.008733402
Econazole	menthol	0.528	19.63279208	451.22060070000003	15.62771	17.553484	28.752108000000003	30.48205	3178.3961329999997	3709.116179	2872.006578	3453.869973	41.40739101	36.73751394	35.34759257	45.92474748	267.1243	210.82536000000002	173.72339	192.76303000000001
Econazole	alpha-terpineol	0.688	12.91202152	329.10253880000005	10.031228	10.925965	24.975507999999998	26.002679999999998	3305.06217	4723.7054450000005	2951.054105	3721.393911	17.59766116	20.25735862	17.11568079	19.89109533	51.63531	65.86241	242.6588	232.06204
Econazole	fenchyl_alcohol	0.13699999999999998	13.43222867	640.2060008	17.584995000000003	17.834862	45.358204	45.55019	3121.846707	1757.3440719999999	2127.538353	2255.5241730000002	17.34423993	19.67480705	57.9341591	57.25751344	118.68048	119.46265	458.4319	475.37057000000004
Econazole	biotin	0.5845	15.23505008	-321.3358473	17.23431	17.25676	29.060253000000003	29.061682	2590.707895	1897.2808949999999	2301.766513	3101.017437	36.31635127	36.60299384	73.01959737	72.98392756	195.99194	195.62201000000002	510.906	511.48114000000004
Econazole	xylitol	1.9405	35.65537844	635.8443414	0.36624902	0.3669292	23.319868	23.322058	525.7947933999999	502.6418725	2133.443673	1377.2259279999998	-0.092686012	-0.051187342000000004	38.29436165	37.80915041	0.0016329439999999999	0.002010983	72.69519	73.10936
Econazole	trans-cinnamic_acid	0.0085	13.61584281	455.9897453	17.71086	28.51057	29.452735999999998	30.368235	2554.032527	2701.753081	3480.707682	2214.0872449999997	4.916924497	49.988600700000006	37.95102907	30.34297055	53.827248	163.70468	126.70244	100.65569
Econazole	thimerosal	0.2075	16.36911837	-93.86625765	15.470997	22.11935	23.8204	27.83543	2829.010146	2870.066216	2691.4314449999997	1811.799433	33.95939143	26.25198959	51.22151672	30.01073057	98.57955	79.67461	331.09454	165.85558
Econazole	tyramine	0.0295	12.40718614	85.92546785	19.01805	19.951143	26.794033000000002	29.799026	2753.321281	1703.7906719999999	3169.083647	1449.499305	42.94037828	39.60356682	55.25448615	67.24158786	110.16575	124.83362	269.34637000000004	295.39153999999996
Econazole	fumaric_acid	0.0125	13.58719756	-543.7902634	22.637539	29.408962	43.988277000000004	60.83406	3161.996573	2729.9225030000002	1492.299598	1364.281898	35.89354486	35.61025668	64.86003928	87.60426265	62.203323	92.28787	306.21844	728.4202
Econazole	congo_red	2.8689999999999998	24.33097806	-800.5697782000001	0.37437063	0.44680116	3.3240705000000004	3.3737621	738.9898496000001	2531.801753	2070.5303519999998	2036.22838	-0.031724196	-0.5933462820000001	18.09021675	17.160665899999998	0.012424784	0.13962051	22.517789999999998	22.550673
Econazole	vanillin	0.0345	14.31611937	204.669729	30.877974	51.599304	55.802685	63.750217000000006	2661.489109	3470.7204039999997	2288.096266	2970.3277559999997	43.72843658	93.93080164	80.60850815	94.60798903	228.06131000000002	1042.8107	401.6729	559.114
Econazole	saccharin	0.047	12.30873261	-680.4185372999999	28.023418	38.645576	41.7478	47.422484999999995	2449.04117	2007.859436	1882.7307620000001	3014.4955379999997	49.52774178	58.54418263	63.19280664	74.41319527	181.41406	319.7024	326.2852	472.68408
Econazole	allantoin	0.1445	14.96648061	-1330.6020859999999	15.790135999999999	19.299015	27.53769	32.130245	3167.7874239999996	2922.108626	2619.1596640000002	1523.45883	30.68287531	17.54693865	52.71367522	39.15767407	77.65661999999999	134.63046	172.84172	239.73512000000002
Econazole	vitamin_A_palmitate	3.7165	38.78089182	771.5932117000001	0.37147704	0.3789413	0.38249993	0.38684577	554.3391356000001	634.9124399	607.7392748999999	965.4552202	-0.06374147	-0.032152478	0.021069132999999997	-0.000133445	0.003473178	0.0059942630000000005	0.007893176	0.007748255
Econazole	acetylcholine_chloride	1.1935	14.84328676	373.9742918	5.287835	13.675147	16.036926	16.739058	4004.598699	2579.2781809999997	3674.749542	3059.0295760000004	18.58953772	27.93779621	44.23528783	39.23223505	33.057983	88.14784	313.04443	159.73672
Econazole	dibutyl_phthalate	3.2545	17.89336045	365.42749189999995	0.3948179	0.41023344	0.41263905	0.42342338	740.9970977999999	714.3891765999999	819.1914297999999	598.1381205	-0.059059669	0.030521157	-0.133984919	-0.05241886900000001	0.014091643000000001	0.017834793999999998	0.020048795	0.020726154
Econazole	trometamol	0.002	14.15116847	448.934696	21.116692	25.624000000000002	30.876114	34.5256	1534.231385	2051.4161129999998	2469.082405	2384.874634	20.3976359	36.30540973	44.69980917	32.4791187	68.07911	108.75875	95.17219	238.1888
Econazole	benzoyl_peroxide	2.0325	17.97920608	688.267112	4.0432343	4.7327585	6.908149000000001	10.10019	3318.1858859999998	3409.504161	3270.3595149999996	2454.10415	23.48768952	21.97301525	17.72527341	30.37839901	39.48987	66.97574	53.289184999999996	128.79555
Econazole	triethyl_citrate	1.2125	17.80943575	-49.30221942	13.963234	14.234370000000002	16.018829999999998	16.145718	2604.368564	3048.559604	2740.533857	2464.202051	21.7211055	26.09643388	33.57022131	24.86917908	148.81094	153.27559	178.58302	182.85893000000002
Econazole	triacetin	0.19399999999999998	15.12404728	-235.11607630000003	21.177088	24.930925	40.631954	41.56216	1651.90087	2636.0609329999997	2957.346533	4347.442698	16.74538071	27.99680618	90.74065524	79.91759238	95.89078	132.21931	789.3451	654.32776
Econazole	glycerol	0.0045	12.03403116	317.3438097	26.274727000000002	35.577774	41.783046999999996	46.78434	3693.1297170000003	1759.2520780000002	2114.750173	3099.782235	40.77959472	77.69608448	58.8636016	66.2885951	95.12779	393.07568	428.92407000000003	533.1666
Econazole	propylene_glycol	0.006999999999999999	16.84706587	285.4324745	40.453167	46.552303	49.261720000000004	54.58984399999999	5069.857125	2176.433	2077.166238	2435.685591	35.17076755	45.56042345	38.10411306	61.33338031	299.54422	344.9157	505.23914	536.2791
Econazole	mebendazole	3.2785	19.28000658	-820.3730433999999	0.39063734	0.396048	0.40576473	0.40753293	1038.938179	1069.329203	778.3331591	689.692068	-0.712991195	-0.591276903	-0.015709118	-0.361636326	0.01659516	0.017756775	0.01968071	0.019067692
Econazole	L-proline	0.0095	12.97031813	455.98945360000005	28.796595	34.119076	38.168106	42.820248	2746.410127	2662.753897	1762.963159	3544.3670119999997	31.06473046	72.96109135	49.6732655	76.86479161	163.43835	352.13147000000004	213.87517000000003	385.7739
Econazole	L-lysine	0.0085	14.87689088	341.2888345	14.6763525	15.274651	18.286663	19.96112	2348.877119	2851.87425	1713.347455	2971.6254129999998	34.547155700000005	8.710987647	1.7092917619999999	33.39817763	29.909671999999997	20.82098	48.400845000000004	57.547656999999994
Econazole	L-ascorbic_acid	0.002	18.21886696	580.4886159	19.50398	22.335743	22.737576	23.288744	2673.6351050000003	1797.9502059999998	2421.208498	3290.497724	28.36203758	17.31311149	38.53513552	41.63533022	57.017124	133.63142	150.34381000000002	171.56624
Econazole	stearic_acid	3.478	24.09823636	147.3029313	0.40467559999999997	0.40490344	0.40789974	0.41303900000000004	1072.754505	816.5317779000001	940.6611477	1398.329845	-0.06275887200000001	-0.02352142	-0.138332922	-0.022248005	0.010677505	0.011337538999999999	0.011252045	0.013490492
Econazole	(R)-(+)-Limonene	0.501	13.48790429	458.8890096	15.834446	17.146342999999998	22.040518	26.157515	2855.51287	2783.392514	3281.351928	3594.0591630000004	37.0696988	42.98911196	48.50787724	63.07682494	126.92487	191.97633000000002	178.74493	359.1492
Econazole	meglumine	0.008	15.71121409	679.2680082	16.62314	21.461609	23.775528	28.415615000000003	1773.8299129999998	2986.5189760000003	3135.54278	3278.56728	15.94802352	14.99923335	47.23991977	54.66061723	46.52973	43.5854	71.91427	170.81122
Econazole	hydrochlorothiazide	0.1465	14.73312836	-3816.375514	11.855091999999999	12.06119	24.886494	24.923592000000003	1876.0582949999998	1308.77344	2019.994116	2115.53637	10.37215725	10.77396948	38.36319407	38.39000267	33.150364	29.556722999999998	70.13241	64.131676
Econazole	ketoprofen	0.106	20.07425288	323.3436062	20.666836	21.178576	23.071766	25.991573000000002	2454.8938420000004	2512.356598	2361.946753	2900.1446899999996	26.0423577	30.6195626	48.45535971	53.72544083	77.62246999999999	92.461685	145.1711	245.19498
Econazole	memantine_hydrochloride	0.062	17.28664774	367.1399588	20.106703	22.133247	28.345447999999998	31.894331	2322.9654370000003	1851.7489460000002	3363.824379	2089.849832	17.78493686	51.22261958	20.78395185	48.30060923	74.034485	134.16205	129.22484	152.53891000000002
Econazole	naproxen_sodium	0.033	14.61217621	-323.2738061	23.5107	24.147747	43.2495	44.180009999999996	2431.3771	1935.772111	1915.3511420000002	1741.942775	39.90641845	45.25160251	49.38514277	54.69431012	136.84885	164.37233	266.5396	285.2917
Econazole	mannitol	0.0045	11.1589109	513.4187272	17.923914	20.449644	22.381107	23.573938000000002	1489.1640619999998	1419.7373289999998	1628.851702	2418.2681989999996	41.96141769	24.73414127	29.94937992	43.18986093	120.56963999999999	65.26219	87.09622	131.49265
Econazole	D-sorbitol	0.0065	12.938792300000001	453.8994141	22.606623000000003	22.619694	27.570478	27.593327000000002	3833.864501	2785.170309	2740.46267	2293.97942	58.2109879	58.23390979	43.18612271	42.85046083	257.28204	257.11957	101.07466	100.68835
Econazole	tannic_acid	3.2535	59.56028283	61.68006897	0.31702316	0.31715557	0.426151	0.48166978	110.72333529999999	93.57971164	476.9161711	628.2386837	-0.046124599999999995	0.00661774	-0.125301239	0.0005453880000000001	0.00022287400000000002	0.00021019099999999998	0.01268104	0.02196776
Econazole	rhodamine_B	3.4165	27.3498106	-205.2458415	0.37118638	0.38331620000000005	0.40136173	0.40669608	301.50149469999997	821.7658911	731.0906614	830.0476802000001	0.020482761000000002	0.47070801799999995	-0.021765991000000002	-0.002150278	0.0050481879999999995	0.014138621	0.013844295	0.012411848999999999
Econazole	moxifloxacin	3.1595	21.71916188	-52.79515972	0.39738628	0.41848624	0.42629606	0.43686637	611.9181868	735.7429931	499.83546409999997	1083.795548	-0.44543921399999997	-0.395476848	-0.104023912	0.046272343	0.01640089	0.025843402	0.025288586000000002	0.026739947000000003
Econazole	ciprofloxacin	0.7935	18.44195018	-165.9910361	5.267619	5.329003	24.1849	24.201479	2783.3151350000003	1997.17644	2141.081272	1723.4072199999998	6.333978182999999	7.0442646810000005	32.12608944	31.6907614	26.979496	26.723710999999998	173.32971	174.30795
Econazole	certirizine	3.4085	22.7544804	928.0519968	0.39032272	0.39907724	0.39914903	0.42004928	869.7725186	1153.53383	1232.770358	1400.502522	0.069127324	-0.012040485	-0.645484586	-0.138782449	0.011199658000000001	0.015075781000000002	0.017196065	0.021131108
Econazole	budesonide	3.415	28.18883404	863.1623068	0.38600704	0.39463848	0.41212678	0.41546756	822.5531191	474.878953	782.1505882	659.5400175999999	0.373854756	-0.038552154	0.012149252	-0.048514539	0.010645142	0.012523056000000001	0.018285824	0.019951642
Econazole	etidronic_acid	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
Econazole	emtricitabine	0.37526427100000004	12.80972103	-1010.1898679999999	25.631373999999997	25.860737	27.102558000000002	30.08073	2153.818069	2618.194052	2112.7157239999997	2588.0793289999997	36.07339611	47.01890579	36.2399334	59.13961145	249.77527	170.66225	365.66226	260.7951
Econazole	metoprolol(+)-tartrate	3.3025	21.86170944	350.9336744	0.40874246	0.4130322	0.414951	0.42125824	2009.639112	1193.576966	661.1882341	956.3391174000001	0.040976355	-0.586066705	-1.10401564	-0.443109541	0.01723755	0.016373111	0.019122757	0.021615066000000002
Econazole	phenytoin	3.008	18.79600539	-322.86424819999996	0.41022470000000005	0.41336477	0.8158396	0.82894784	1939.21117	1093.923048	1645.131068	1440.46774	0.284317973	-0.044094645999999994	0.023188117999999997	0.042277515999999994	0.03222079	0.03248404	1.8152916000000001	1.8577356
Econazole	propranolol_hydrochloride	1.2265	20.72487761	566.3641653	7.3060617	7.782738	9.852404	11.946348	3381.4281149999997	2707.6743920000004	2804.151903	2355.294347	8.601160534	1.838307621	23.8831603	15.80833453	45.58028	48.956264000000004	86.99282	148.32568
Econazole	captan	0.3375	14.17544291	103.70980820000001	12.912771000000001	13.757535999999998	18.7645	29.295990000000003	1940.446811	2705.739243	1653.784803	1627.3898140000001	18.16493404	26.00872057	26.20571116	33.65457368	22.183653	73.89927	118.97578999999999	250.2445
Econazole	neotame	1.253	23.81570448	354.6304021	2.80845	10.636057000000001	11.955255000000001	18.526669000000002	2798.0080190000003	2555.964769	1523.299779	1961.74527	19.76268157	26.49527462	22.52055757	33.79766387	32.700287	123.02791599999999	39.476078	141.85298
Econazole	alendronate_sodium	0.157	-1.0	-1.0	22.459629999999997	22.517141	25.177137	25.19341	2503.750053	1657.0654630000001	1266.453916	2518.536882	28.68654011	28.18680152	47.44760862	47.51214794	84.88338	83.61288	275.5858	275.143
Econazole	piroxicam	0.0655	20.60946025	-477.79540729999997	13.40386	15.119139	29.153173	35.930546	2522.1315010000003	1277.990484	1177.7246539999999	2952.35631	24.35409909	10.17777133	39.29734523	51.6964172	64.71741	61.5033	105.20273999999999	183.36862
Econazole	desipramine_hydrochloride	0.2265	22.83760396	419.72256280000005	23.11102	23.115038000000002	24.283507999999998	24.298672	1982.543661	1321.030166	2310.1988890000002	2328.591219	25.98959368	25.673399	47.34510031	47.25155765	60.957530000000006	60.77834	206.79181	206.41216
Econazole	nadolol	3.205	24.59406855	372.0763909	0.40711504	0.42290282	0.44072422	0.44587657	1738.5900179999999	1709.62135	976.5058891000001	1634.586065	-0.018268978	-0.253902705	0.36319989	-0.502153595	0.022416457999999997	0.035234824	0.029011875	0.040603283999999996
Econazole	omeprazole	2.5765	21.28557338	-105.9680183	0.38478878	0.3950735	5.1387267	5.1581397	1326.424389	1935.175453	2605.9665809999997	3613.4575	-0.11333744	-0.68438022	7.513332837	8.074107212000001	0.013208528999999998	0.016946755	36.890053	37.05485
Econazole	labetalol_hydrochloride	2.193	21.97268692	-217.4855542	0.38911444	0.39453235	14.963996	14.972781	1072.7105490000001	458.7652119	1985.037117	3019.920048	-0.08551489599999999	-0.023785222	14.20595272	13.68043978	0.013440552	0.014104131	109.03155	108.95728000000001
Econazole	prednisone	3.028	25.4022835	797.7314805	0.38548309999999997	0.38856676	2.298712	2.3135965	395.1938951	450.1748563	2874.1517	2570.175244	-0.20292202399999998	0.015124666	14.90515026	15.16879489	0.012235883999999999	0.012292332	12.909018	12.861073
Econazole	risperidone	3.5175	25.15213191	-198.35477759999998	0.37003538	0.38413015	0.39380416	0.40507814	639.9908321	1575.556885	599.4830681	1099.2329300000001	-0.11268988199999999	-0.004287769	0.048812572	0.065222906	0.0063782019999999995	0.011682875	0.013735737	0.016227625
Econazole	fluconazole	0.607	19.21525308	127.1926969	16.915434	16.958673	29.659431	29.680193	2473.349396	2581.315911	2261.344982	2531.237903	35.32410049	35.84905361	48.47479535	48.92912378	167.85266000000001	168.19138	254.56001	253.90738
Econazole	methotrexate_hydrate	1.1245	23.68155367	-2525.054301	5.5534954	6.919528999999999	12.683156	13.740782999999999	2622.6279170000003	3416.828451	2491.55062	2461.882393	13.70131746	14.63050268	16.49842378	18.84877199	50.974266	85.49879	27.605371	29.93692
Econazole	tenofovir_alafenamide	2.28	28.47029701	-1692.882544	0.39105052	0.5843079999999999	6.863157000000001	7.029342	926.477327	1813.139097	2015.740232	2298.308158	0.254800474	-0.744790285	19.41864486	19.54073767	0.012284678	0.63631845	36.09707	33.945084
Econazole	carbamazepine	1.9405	16.80946863	-71.87367273	2.6147669999999996	2.7448099999999998	10.1104965	10.151327	3694.919265	3486.563347	2607.782545	3338.775261	8.605752736	11.87556885	26.32251765	26.52895604	14.742872	16.981619	143.09558	144.56178
Chlorpromazine_Hcl	caffeine	0.23	13.68374279	-1160.7321550000001	20.474601999999997	21.334623	27.921757	28.262495	2765.603721	3755.2813869999995	2726.049691	2520.0704370000003	23.84507844	39.91097226	40.19283098	35.72866861	80.76858	94.77663000000001	157.41553000000002	161.47441
Chlorpromazine_Hcl	succinic_acid	0.0015	13.80230972	-402.7943409	20.900965	28.975594	29.898353999999998	34.554829999999995	3237.077839	2012.6042280000001	1908.5003420000003	1979.923983	6.9653919570000005	35.9513414	32.11540249	49.73579103	63.001713	228.85696000000002	123.41424599999999	186.3691
Chlorpromazine_Hcl	octyl_gallate	2.4295	18.42164468	227.8348384	0.43674806	2.3271554	4.8090224	6.4507900000000005	1292.605596	2834.525235	2508.502237	2703.003346	-0.044471442	25.04988307	12.60596907	36.70839903	0.041474976000000004	28.009696999999996	41.009640000000005	108.079384
Chlorpromazine_Hcl	DL-malic_acid	0.0035	11.17213677	-357.9062982	20.823938000000002	24.428623	42.315895000000005	43.83512	2509.013836	2092.646178	2522.365995	1998.686443	53.73576894	74.64197646	80.01316114	76.1255972	155.73753	336.06363	357.9236	452.18300000000005
Chlorpromazine_Hcl	adipic_acid	0.03	15.00471082	-427.4621618	25.826982	25.871181	29.481855	33.527275	2593.9933969999997	2526.307981	2347.65744	1902.940224	17.38083002	22.09324444	30.33204091	41.98474642	135.07333	102.0883	167.73473	186.00853
Chlorpromazine_Hcl	Triazabicyclodecene	0.0135	17.33221044	-1154.813005	16.622692	25.228282999999998	32.02932	34.351729999999996	1677.199223	2267.620948	1276.185001	3711.3107240000004	20.99723543	31.2474441	25.91780137	35.97439855	39.593742	89.03987	132.37564	190.49748
Chlorpromazine_Hcl	DBU	0.0075	16.72538394	-39.27722358	15.390653	20.653416	29.928677	35.085228	3932.357862	2032.543198	3143.87836	1777.852073	24.38038898	22.42187805	54.33328725	75.30667476	27.067822999999997	78.74118	171.09026	365.24957
Chlorpromazine_Hcl	L-asparagine	0.006999999999999999	16.34398171	-410.8699646	14.168754000000002	20.874249	22.17585	26.47372	1671.426288	2195.5089190000003	2981.672441	2557.530228	25.05350147	67.18639067	66.3821647	51.30380142	40.007988	175.31822	283.42175	233.17035
Chlorpromazine_Hcl	theobromine	0.638	16.827299800000002	-1558.961927	13.269526999999998	17.675562	19.955795000000002	23.906147	3230.179447	3054.800068	1573.962475	1986.377282	47.39081464	54.06502394	13.24720618	17.93266961	158.61075	324.24863	110.01588000000001	147.06763999999998
Chlorpromazine_Hcl	3,3'-thiodipropionic_acid	0.024	13.18126686	-479.85845109999997	23.450195	24.54107	30.007723	30.159437	2531.416753	2901.884194	3333.430931	2320.7392489999997	49.2021492	42.44410473	52.95665719	39.63809883	157.48035	192.7729	97.26773	102.97437
Chlorpromazine_Hcl	theophylline	1.5675	16.0436404	-1200.559621	9.209853	10.403035000000001	10.829969	11.064241	3331.648462	2650.793386	3251.558954	3258.551848	41.388650899999995	39.66442247	32.62552251	37.61888571	162.55728	210.9465	121.43234	127.60009
Chlorpromazine_Hcl	borneol	0.0285	20.16482817	496.0297852	24.17084	28.648212	32.320034	33.120182	1527.428856	2504.269893	2332.749406	3021.6052210000003	47.15386405	60.96620875	61.99445734	67.67648436	124.754295	267.17007	280.44073	294.89987
Chlorpromazine_Hcl	cinnamaldehyde	0.115	15.8050473	309.8493042	28.725132000000002	28.844618	30.688309000000004	30.720216999999998	2472.666912	2349.007212	2370.266271	2864.716529	37.51332648	54.1332576	64.453864	23.48344009	103.39536	316.17587000000003	472.1198	113.23791000000001
Chlorpromazine_Hcl	aspartame	0.4165	22.11773497	-62.32409668	14.990644	15.549666	17.17117	17.37667	1723.064011	1514.723308	1991.1793030000001	2434.020806	21.2064449	34.19519069	29.87422891	25.93364575	74.052216	100.69419	125.79033999999999	150.00247
Chlorpromazine_Hcl	squalene	3.3205	36.33969549	273.5011597	0.41014709999999993	0.41962075	0.42026156	0.43335727	1332.376856	997.6439395	506.38703889999994	1477.229241	-0.010589308	-0.039453724	-0.053403285	-0.360039545	0.017824193000000002	0.01655177	0.015363024	0.023883397
Chlorpromazine_Hcl	benzaldehyde	0.039	16.48086881	391.6548631	11.250433000000001	18.114897	40.4664	45.00653	2944.046856	4555.322661	4005.9809189999996	3300.657298	14.17252338	42.61847446	61.20534768	92.58564409	30.769679999999997	93.33327	506.1628	665.83826
Chlorpromazine_Hcl	sodium_deoxycholate	1.7519999999999998	30.70676747	452.33227539999996	8.683539999999999	8.683678	11.490557	11.502601	1850.48207	2497.8919170000004	3255.030383	2833.963662	18.65372215	17.67051357	45.45809417	44.59454928	73.30364	72.85692	303.2595	302.1158
Chlorpromazine_Hcl	cholic_acid	1.8475	31.04724219	147.6655273	1.7240647	1.7372358	7.0689793000000005	7.1053114	2898.54522	2674.784249	2305.401107	2257.0970620000003	8.530119101	8.249870304	27.26988225	27.2391266	7.357199700000001	7.395607000000001	65.89676	65.79099000000001
Chlorpromazine_Hcl	glycocholic_acid	1.5895	31.6308033	118.75830079999999	0.45517656	0.63336015	14.643664000000001	14.852425	917.1312998	3851.1979490000003	1330.538676	2615.952374	0.053532224	6.31103603	22.60383973	28.43665497	0.12824811	1.3504646999999999	46.029537	48.8389
Chlorpromazine_Hcl	sucrose_octaacetate	3.071	32.65600143	-3477.5976560000004	0.39632362	0.41444048	0.42905086	0.45168883	655.0363834999999	1085.7737029999998	1010.4196599999999	619.9613883	0.16940130399999997	-0.06994202599999999	-0.054802334	-0.016721462	0.014732887	0.021932745	0.031141909	0.0366332
Chlorpromazine_Hcl	trans_anethole	0.21100000000000002	22.52024155	323.7407837	17.35642	17.359234	26.878626	26.893314	3635.18681	3699.8728920000003	2594.724572	3506.614089	39.31093756	39.46033477	53.76398671	54.75981724	103.23344399999999	103.04424	211.33162000000002	211.40121000000002
Chlorpromazine_Hcl	indomethacin	2.4525	20.86280658	198.2510383	0.4146537	0.4193277	6.097531299999999	6.1051183	2085.257398	2137.1667829999997	2409.5647489999997	2974.016224	-0.19338913300000002	-0.047651205	11.7846546	11.55360336	0.06998722	0.033560447	33.403071999999995	33.810345
Chlorpromazine_Hcl	terpinyl_butyrate	0.1405	21.64814525	-384.00524900000005	16.69533	20.240376	28.304365	29.865494	2688.048375	2979.295538	2185.236578	1985.1191399999998	56.77745224	46.94814116	47.33550623	51.33943169	189.2885	135.20956	324.4006	211.82896000000002
Chlorpromazine_Hcl	hydrocortisone	3.015	24.74611727	365.53100589999997	0.41848803	0.4239637	0.46086228	0.4889402	1786.555166	3010.165736	599.7199635	3056.5911	0.048581118	0.020620693	-0.022720705	-0.058078462000000004	0.022127862999999998	0.040539093	0.04442646	0.08310153
Chlorpromazine_Hcl	candesartan_cilexetil	2.9225	32.1408838	-86.72603834	0.32149017	0.44176576	4.5833260000000005	4.6114554000000005	922.9481207	1062.10671	2899.1297329999998	2494.6273699999997	-0.127392327	-0.036805708	14.15319189	14.64880115	0.004110769	0.02522086	47.342240000000004	46.79278
Chlorpromazine_Hcl	neohesperidin_DC	1.865	31.26462152	164.5145874	0.37218577	0.41617846	8.377782	8.396018	1930.385756	1609.3810039999998	2021.741531	2117.33005	2.96280266	-0.290098674	10.22125611	6.358855273	0.022403795	0.10780257	17.409893	17.471770000000003
Chlorpromazine_Hcl	ursodiol	0.8395	27.448012100000003	32.3651123	12.528024	12.543047	19.014925	19.021643	2577.561071	2884.918711	1621.03182	2323.3391739999997	32.47377676	32.01064211	43.50438564	44.095321999999996	153.51996	153.56534	153.45203	154.20325
Chlorpromazine_Hcl	diclofenac	0.6629999999999999	17.23722471	47.322946200000004	7.761143	17.7605	21.521437	22.761047	2528.535356	3067.772772	2534.857359	2138.437655	13.85234458	15.17678639	35.97228334	49.53826664	50.64523	72.77075	231.5766	170.87511999999998
Chlorpromazine_Hcl	eucalyptol	0.39299999999999996	16.14522267	355.7492569	19.709831	19.919584	24.994367999999998	35.80464	3078.708966	3145.914642	2939.140574	2092.368496	43.55136184	37.23016703	56.93445497	94.21084741	124.93683999999999	126.82094599999999	346.9612	1004.4228
Chlorpromazine_Hcl	beta_carotene	3.4225	35.15847769	-162.66186519999997	0.39642125	0.39818865	0.399084	0.41629943	737.8644081	1036.396062	1080.644437	1441.631533	-0.039991195	-0.081745935	0.026457877999999997	-0.08697415	0.009408014000000001	0.014974846000000002	0.012075333	0.014657968
Chlorpromazine_Hcl	menthol	0.0465	16.35277472	344.57017	24.103170000000002	25.491943	27.31255	27.51475	1928.996782	2458.743895	2327.031184	2690.0681600000003	42.96630225	52.42193062	21.34246127	21.30989263	134.65666000000002	120.31497	143.12756000000002	137.39406
Chlorpromazine_Hcl	alpha-terpineol	0.3245	15.23866314	338.8805762	16.75593	24.463457000000002	29.028133	39.32561	3103.069687	3001.795545	2224.312352	3260.0623530000003	28.58834307	25.08747907	58.91103428	57.30574871	123.983376	212.34866	456.70468	743.3289
Chlorpromazine_Hcl	fenchyl_alcohol	0.026000000000000002	15.63957527	678.9474339	15.207408	19.722584	20.829145	22.91132	2490.963831	2334.990297	2403.976892	1911.238585	14.34583338	39.37390584	41.22514245	51.77868657	36.397842	96.07106	54.14427	197.56488000000002
Chlorpromazine_Hcl	biotin	0.244	21.15445766	-397.1928711	19.457563	20.377028	21.604958	29.165756	2317.430007	1360.1102	2833.7958	2598.037414	47.16814599	37.29593714	51.3866166	71.25652957	229.00718999999998	213.21042999999997	236.19295	504.95737
Chlorpromazine_Hcl	xylitol	0.008	13.17784888	413.920105	31.895111	31.917706	33.407326	33.431175	2856.69983	2517.581514	3870.441585	3383.0288590000005	40.64009368	40.51373998	46.76679657	47.03216143	98.249565	97.73387	68.65021999999999	68.42663
Chlorpromazine_Hcl	trans-cinnamic_acid	0.3035	15.54967002	13.11715698	25.465052	25.58437	40.288696	40.333473	3279.786538	2604.54948	1907.0768850000002	2023.2434289999999	48.24793024	47.72553189	71.09190838	71.21376672	350.53137000000004	339.43182	672.43164	687.6189999999999
Chlorpromazine_Hcl	thimerosal	0.0525	13.19613871	-145.776291	19.335169	23.285028	26.553290999999998	30.724271999999996	2264.305414	2978.498387	3446.2741960000003	2249.267958	19.34877408	50.0194689	42.12943539	51.090373	63.15886999999999	119.502625	235.75494	326.85342
Chlorpromazine_Hcl	tyramine	0.022000000000000002	15.74780267	124.6239465	19.089663	36.066406	38.203342	41.300979999999996	2124.235818	1297.563752	3174.575606	1617.33626	45.90812526	41.87053789	60.34160836	69.6027678	196.97519	176.6779	438.15265	424.76743
Chlorpromazine_Hcl	fumaric_acid	0.0015	12.10487442	-392.06094360000003	24.551039000000003	35.01954	45.39998	59.360172	3018.531173	2822.342717	2500.9757019999997	2973.035659	38.69239431	58.93472989	100.5993164	114.59084969999999	125.9815	388.9634	570.6215	857.02985
Chlorpromazine_Hcl	congo_red	0.6345	25.3022197	-684.2136452999999	4.976755000000001	6.1747174000000005	17.433267999999998	22.971874	1988.58605	2363.449202	1887.650974	1752.3783210000001	10.08007881	10.87146435	25.08122721	25.55737656	14.080898999999999	25.463554000000002	56.471219999999995	80.87731
Chlorpromazine_Hcl	vanillin	0.02	15.52158025	171.6213122	14.942269	25.48043	26.641170000000002	33.2517	2824.01005	2932.6367179999997	1907.275073	2501.146807	25.54497563	54.78219123	28.85995056	33.06190893	37.118233000000004	230.37805	89.07081600000001	236.61728
Chlorpromazine_Hcl	saccharin	0.0785	14.33348504	-672.5326309	29.219296000000003	29.258847999999997	29.56464	32.737377	3173.620707	2636.947219	3156.672269	2491.105821	42.66656472	44.81544069	28.75299017	28.22799845	178.55203	253.82233	182.97676	227.89247000000003
